State,District,Latitude,Longitude,District code,Population,Male,Female,Male_Literate,Female_Literate,Literate,Workers,Non_Workers,Hindus,Muslims,Housholds_with_Electric_Lighting,Households_with_Internet,Primary_Education,Secondary_Education,Literate_Education,Illiterate_Education,Age_Group_0_29,Age_Group_30_49,Households_with_Car_Jeep_Van,Households_with_Scooter_Motorcycle_Moped,Households_with_Telephone_Mobile_Phone_Landline_only,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_separate_kitchen_Cooking_inside_house,Ownership_Owned_Households,Ownership_Rented_Households,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Location_of_drinking_water_source_Within_the_premises_Households,Household_size_1_to_2_persons,Household_size_3_to_5_persons_Households,Married_couples_1_Households,Married_couples_3_or_more_Households,Power_Parity_Rs_45000_90000,sex_ratio,literacy_rate
Uttar Pradesh,Banda,25.351885902503284,80.52487391304344,170,1799410,965876,833534,630626,372311,1002937,701689,1097721,1637549,157612,73522,1655,415195,114783,1235531,588025,1120432,408527,5202,32236,6599,2416,311630,312553,6773,247074,67368,38806,127003,216154,19761,722,86.0,56.0
Uttar Pradesh,Bara Banki,26.922777025232424,81.35762350597606,176,3260699,1707073,1553626,1010518,681940,1692458,1192850,2067849,2505444,737106,108116,3159,420824,197780,1760720,1540841,2043335,709494,11935,91664,12093,4799,533207,554258,8736,434135,264344,71021,226368,376659,30817,1160,91.0,52.0
Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416,150,4448359,2357665,2090694,1342697,849062,2191759,1401971,3046388,2830768,1536534,272830,15164,641251,272840,2409592,1744527,2893965,952233,24436,159838,26144,23779,696829,698240,36162,414326,646459,65080,299042,532465,34599,1794,89.0,49.0
Uttar Pradesh,Basti,26.833880454545447,82.69790590909092,185,2464464,1255272,1209192,819719,574064,1393783,783688,1680776,2082976,364510,108101,3423,349221,211477,1674771,1021192,1574037,519265,11477,66316,11537,4819,330864,372178,5089,248616,193400,32903,117645,211665,47969,989,96.0,57.0
Uttar Pradesh,Bijnor,29.313974259681096,78.45098815489754,134,3682713,1921215,1761498,1241471,893922,2135393,1088036,2594677,2032081,1585210,268353,7303,827447,255028,2453411,1308683,2404576,786305,17143,131278,18248,11084,474925,604085,17110,392856,442905,52181,257846,464666,24558,1551,92.0,58.0
Uttar Pradesh,Bulandshahr,28.34875862068968,78.01082758620684,142,3499171,1845260,1653911,1253314,778342,2031656,1173260,2325911,2707195,777407,223922,7865,540754,338138,2184539,1185318,2246254,753949,20979,136765,17102,13231,549012,549364,26299,421842,450820,48124,227306,387654,41142,1593,90.0,58.0
Uttar Pradesh,Chandauli,25.1180859611231,83.25307062634984,196,1952756,1017905,934851,699454,475152,1174606,652543,1300213,1727869,215081,99602,3492,367768,196240,1368472,543247,1222695,437000,7313,49064,8197,4504,265718,283240,9071,208048,103011,20883,103566,164090,42299,789,92.0,60.0
Uttar Pradesh,Chitrakoot,25.159924623803,81.07666087551297,171,991730,527721,464009,330339,200733,531072,394197,597533,955372,34559,41046,827,174106,69641,616227,383908,638046,214228,2805,17911,2579,1169,161060,162755,3009,122159,26224,18495,62599,108770,11257,378,88.0,54.0
Uttar Pradesh,Deoria,26.42218856548857,83.8244070686071,190,3100946,1537436,1563510,1079288,795951,1875239,876246,2224700,2730957,358539,150001,4469,473097,372031,2392325,1130108,1946336,664708,13388,84941,14377,6290,411210,463312,6074,357083,274621,25471,142877,244457,79868,1302,102.0,60.0
Uttar Pradesh,Etah,27.591155309734443,78.70021858407083,201,1774480,947339,827141,647042,408160,1055202,545984,1228496,1611126,146346,69591,2635,214091,178434,1048892,718310,1149372,383707,6644,54798,8565,3977,260846,280646,6907,220868,120195,24684,104978,191936,20684,1347,87.0,59.0
Uttar Pradesh,Etawah,26.78817670157068,79.07621806282728,161,1581810,845856,735954,623583,438420,1062003,506072,1075738,1457892,113961,113098,2964,292852,195192,1211214,397708,979633,362026,7736,47713,11732,4343,262941,261034,10690,199665,92232,26645,112947,178289,17505,636,87.0,67.0
Uttar Pradesh,Faizabad,26.60589185185181,82.00783530864202,177,2470996,1259628,1211368,838339,612562,1450901,831209,1639787,2094271,365806,127754,4746,361114,231129,1670696,981915,1534832,543148,15426,74081,15226,7250,392003,403711,10253,317094,229802,44164,156671,252763,35595,1063,96.0,59.0
Uttar Pradesh,Farrukhabad,27.45063297872342,79.4406284574468,159,1885204,1006240,878964,654827,437850,1092677,592267,1292937,1596278,276846,88081,2624,330084,184298,1277039,710960,1224584,411153,6765,49592,8653,3701,289395,294748,9374,255543,108322,28887,115712,204757,19744,751,87.0,58.0
Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509,172,2632733,1384722,1248011,911003,601163,1512166,1063929,1568804,2274674,350700,75263,3385,463642,227119,1738210,895178,1624830,603831,16758,59754,20039,4981,438006,460648,8349,358433,88566,48484,194029,314716,24098,1076,90.0,57.0
Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998,147,2498156,1332046,1166110,912314,609492,1521806,761521,1736635,2140745,314812,196080,5834,416295,277163,1673077,672115,1621154,543730,10940,85413,14099,8367,381745,379586,28917,299770,137810,32144,158210,280279,26174,1074,88.0,61.0
Uttar Pradesh,Gautam Buddha Nagar,28.393311038961038,77.52462467532465,141,1648115,890214,757901,666065,456882,1122947,569109,1079006,1394025,215500,257586,53181,330623,218587,1335017,342284,1015648,402967,78631,124939,24713,66759,297930,219857,87751,137165,266838,42347,163768,220613,16091,649,85.0,68.0
Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343,140,4681645,2488834,2192811,1811397,1311867,3123264,1520538,3161107,3414427,1186776,695130,78116,858286,597661,3545813,885070,2891069,1139871,119441,292502,62944,117483,785452,672322,140034,461559,679606,69513,412399,581289,43787,1645,88.0,67.0
Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097,195,3620268,1855075,1765193,1293553,903996,2197549,1204602,2415666,3233790,368153,105767,5309,691057,449909,2803884,1008996,2234593,774130,21169,78218,23602,8142,465637,514080,5915,434210,213999,31462,159312,268989,84572,1443,95.0,61.0
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,3433919,1787146,1646773,1034181,645813,1679994,1170552,2263367,2739076,678615,104084,4313,425584,192664,1873028,1620782,2223078,734903,13053,75067,12470,4944,465245,521253,9886,338812,288071,52470,178376,303072,64383,1301,92.0,49.0
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,4440895,2277777,2163118,1593890,1106438,2700328,1351629,3089266,4009037,403847,296619,14597,618398,425913,3103910,1453960,2755630,992114,30258,157765,27902,23177,601098,666811,22177,446270,390464,48757,242957,392621,90919,1799,95.0,61.0
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,28,454768,217070,237698,180555,177536,358091,241931,212837,449412,3711,104120,2521,71107,91184,376978,72551,224044,123941,6665,16955,16840,3438,94440,99538,4452,5691,69696,17767,64353,65041,3478,240,110.0,79.0
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,168,1104285,593537,510748,408125,245174,653299,443655,660630,1010014,91269,55929,1196,238344,103334,835920,364848,660774,260368,3791,24522,4934,1757,201284,202503,4809,158137,47183,25110,88512,139501,12348,488,86.0,59.0
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,4092845,2191442,1901403,1374587,847014,2221601,1318946,2773899,3508131,556219,95508,3845,906861,247265,2657604,1481604,2598364,905306,12396,82094,15357,4764,686741,697057,7613,536236,361033,78112,273230,472076,42033,1617,87.0,54.0
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,1689974,906092,783882,653430,421766,1075196,620764,1069210,1509708,171581,104176,2217,327534,167911,1169557,461666,1002817,410090,7009,58169,8950,3599,276045,276057,9057,221913,107861,26460,118550,170673,26905,688,87.0,64.0
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,4494204,2220465,2273739,1565394,1166283,2731677,1437375,3056829,3981502,483750,181467,8002,939616,520111,3531099,1344789,2826453,927026,22876,128471,24922,9848,513794,653913,8271,466045,238355,46967,195412,321922,121720,1824,102.0,61.0
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,1998603,1057436,941167,783705,520808,1304513,814914,1183689,1823930,147842,183340,8517,370685,186348,1287584,483088,1171301,510728,18860,94539,17140,15986,334347,326556,25466,223433,135508,38267,173991,223646,27675,852,89.0,65.0
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,137,1840221,963449,876772,600541,382569,983110,599089,1241132,1075440,750368,89329,2825,352835,161282,1233732,520215,1227283,391275,7361,63056,7487,4256,253796,300111,10385,210241,250627,25014,125550,229798,12760,749,91.0,53.0
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,1656616,881776,774840,603596,413491,1017087,524676,1131940,1375788,273967,61491,2488,283674,175582,1170752,543034,1069916,361028,6011,37935,7070,2647,259962,268151,6646,226228,72121,26279,109000,186544,14941,656,88.0,61.0
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,1796184,963255,832929,692964,477279,1170243,628864,1167320,1612968,176327,49753,2682,344866,223529,1406418,475166,1100820,415918,12752,40159,17377,3594,309804,320512,6125,251016,85797,34030,146889,225671,14806,724,86.0,65.0
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,1599596,838485,761111,507279,306145,813424,639086,960510,1372381,220423,43753,1503,253910,146757,905188,670750,1034099,336401,4403,35502,5468,1530,264959,271140,3175,232180,33644,31326,103416,196096,13548,620,91.0,51.0
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,3564544,1818055,1746489,1183722,771098,1954820,1116973,2447571,2928462,620244,127331,3486,424892,249265,2180924,1550315,2236842,772777,12849,70192,13754,3858,473720,549999,5421,378703,303575,35196,194609,328791,65323,1374,96.0,55.0
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,1221592,641011,580581,397586,243605,641191,503351,718241,1163804,33724,77082,1079,202692,61543,674358,509536,793551,265080,5511,36718,4266,2163,201091,209129,6708,163443,36945,28058,94058,145245,15312,483,91.0,52.0
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,4589838,2394476,2195362,1742440,1384820,3127260,1542806,3047032,3537787,985070,582769,68506,554301,428121,3094625,1146880,2678289,1161686,90205,337254,44139,111961,796009,688062,107236,380839,503471,84239,406787,560253,43679,1862,92.0,68.0
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,875958,466358,409600,302283,185823,488106,349676,526282,815142,57454,42936,1316,141201,60400,526669,403649,527067,201394,5755,21276,5417,1820,154755,157367,4536,117760,19921,20223,65642,104537,11462,338,88.0,56.0
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,1868529,993377,875152,712110,491775,1203885,560840,1307689,1746649,100723,79022,2642,353287,230731,1406443,519493,1193660,402321,7361,53444,9035,4061,288281,301040,7547,242981,128576,26926,117640,204465,21571,748,88.0,64.0
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,2547184,1367125,1180059,943346,564400,1507746,840939,1706245,2310776,216933,281239,8726,420976,233264,1571793,691359,1600686,535738,16580,124260,16178,16520,378353,385642,19001,246837,193876,32426,159951,273054,33795,994,86.0,59.0
Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,2205968,1114709,1091259,773082,589962,1363044,696747,1509221,1769937,428555,149908,2656,410737,256784,1708560,659237,1402738,467343,7411,47576,9349,3652,297148,313109,5380,273408,187140,17390,94455,177926,44690,919,98.0,62.0
Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,3443689,1825743,1617946,1254520,886968,2141488,1090539,2353150,2183255,1185643,425624,23717,495861,359944,2302997,990312,2165117,780475,42392,186553,28088,41567,527894,510035,47594,311371,470187,40289,241587,386915,37713,1494,89.0,62.0
Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,2496970,1312302,1184668,865837,562846,1428683,881996,1614974,2292534,195765,145997,4447,421577,232189,1691126,868542,1590528,552177,10205,63155,11801,5703,346953,381372,6470,274880,98038,35833,146756,235797,44335,1024,90.0,57.0
Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,4772006,2503186,2268820,1357435,906413,2263848,1417811,3354195,2488265,2248392,281758,11690,725118,296210,2545795,2097292,3168270,988486,19316,148802,23837,18797,700569,737631,39319,509146,650922,62093,304648,580311,33483,1875,91.0,47.0
Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,133,4143512,2193434,1950078,1448528,968811,2417339,1291644,2851868,2382914,1711453,368153,10077,780470,281747,2673586,1431537,2671757,911621,32866,145278,26827,19878,579578,645420,27173,465696,478281,48346,263529,457996,44071,1699,89.0,58.0
Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037,151,2031007,1072002,959005,654290,406805,1061095,618605,1412402,1449007,489686,83006,2870,281158,117838,1086632,977839,1320476,449673,7560,55738,8642,3823,330245,349881,7346,259939,298535,36357,154326,262977,14557,811,89.0,52.0
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,131,867848,437744,430104,250122,151393,401515,481294,386554,827293,25597,71612,716,111276,35206,402948,488621,545987,204801,2803,31782,2318,1433,169441,171300,5499,104251,21922,24902,91586,130262,5519,871,98.0,46.0
